,end_time,pkg_name,time_offset,start_time,floor,datauuid,update_time,create_time
246,2018-02-21 08:17:25.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 08:17:07.000,2.0,7505fa9c-06e9-6728-d9fc-6934703a9a0a,2018-02-21 08:18:38.557,2018-02-21 08:18:38.535
247,2018-01-31 17:21:29.000,com.sec.android.app.shealth,UTC-0400,2018-01-31 17:20:01.000,2.0,7533ddbe-74af-e98a-fc6e-ca56fed81fce,2018-01-31 17:22:02.419,2018-01-31 17:22:02.366
248,2018-04-26 08:39:06.000,com.sec.android.app.shealth,UTC-0300,2018-04-26 08:38:47.000,1.0,757abddf-d8a0-585a-f65f-7e4de9519a6f,2018-04-26 08:44:38.118,2018-04-26 08:44:38.095
249,2017-12-18 09:20:51.000,com.sec.android.app.shealth,UTC-0400,2017-12-18 09:20:30.000,1.0,759741f0-e2bc-8532-4c01-8e2f9f92ff2d,2017-12-18 09:23:53.896,2017-12-18 09:23:53.896
250,2018-02-13 18:07:20.000,com.sec.android.app.shealth,UTC-0400,2018-02-13 18:07:02.000,1.0,763baefb-a0a2-8a64-c93e-e2ce24bd5726,2018-02-13 18:15:28.788,2018-02-13 18:15:28.777
251,2018-01-03 15:21:55.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 15:21:23.000,1.0,76935e28-5ae5-696f-7bf7-bd677fc9ffe6,2018-01-03 15:24:47.063,2018-01-03 15:24:47.049
252,2018-04-04 12:49:18.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 12:49:03.000,1.0,77a64646-023d-8f5a-132f-835baec5bbe9,2018-04-04 13:24:48.639,2018-04-04 13:24:48.623
253,2018-01-05 19:45:43.000,com.sec.android.app.shealth,UTC-0400,2018-01-05 19:43:59.000,8.0,77ca1fb8-f2e6-3c6e-a582-b5763db04ae6,2018-01-05 19:46:28.379,2018-01-05 19:45:14.690
254,2018-02-21 07:44:59.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 07:44:42.000,1.0,781637e4-2527-86e8-db66-15b241ac11bc,2018-02-21 07:46:47.076,2018-02-21 07:46:47.057
255,2017-12-25 14:22:27.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:20:03.000,9.0,78c5cea6-bcbf-217d-7aab-6fcb0577eeed,2017-12-25 14:26:29.905,2017-12-25 14:21:10.887
256,2018-01-19 15:49:12.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 15:49:00.000,1.0,794b8fd3-a814-8383-b361-59c987d1b8c5,2018-01-19 15:52:47.767,2018-01-19 15:52:47.767
257,2017-12-25 14:30:35.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:27:21.000,9.0,79b86e59-ab6c-fcd9-d11f-a6aad852c631,2017-12-25 14:31:21.811,2017-12-25 14:27:43.605
258,2017-12-25 15:32:05.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 15:27:33.000,9.0,79c37e8d-bcc1-5960-3038-203a790aec9a,2017-12-25 15:32:06.748,2017-12-25 15:28:45.777
259,2018-03-14 08:15:36.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 08:15:18.000,1.0,79fd948c-d43b-2ec8-12bb-2157c9f84149,2018-03-14 08:17:27.684,2018-03-14 08:17:27.640
260,2018-04-17 21:03:36.000,com.sec.android.app.shealth,UTC-0300,2018-04-17 21:01:17.000,3.0,7a329b3a-2595-d0f4-f5b2-c1cc4412dfe1,2018-04-17 22:22:56.692,2018-04-17 22:22:56.660
261,2017-12-23 11:37:41.000,com.sec.android.app.shealth,UTC-0700,2017-12-23 11:37:23.000,1.0,7aa74734-2e8c-ee55-9f11-8273f9b5d3d1,2017-12-23 11:49:03.717,2017-12-23 11:37:39.718
262,2018-03-28 21:00:50.000,com.sec.android.app.shealth,UTC-0300,2018-03-28 20:59:56.000,2.0,7b238271-83a3-6571-abe8-af645c7f4780,2018-03-28 21:08:09.687,2018-03-28 21:08:09.671
263,2018-03-05 07:44:41.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 07:43:18.000,2.0,7b5f4742-e3b4-14ac-5e69-72d0a6253585,2018-03-05 07:48:14.719,2018-03-05 07:48:14.667
264,2018-01-14 13:42:40.000,com.sec.android.app.shealth,UTC-0400,2018-01-14 13:42:17.000,1.0,7bebd15e-309c-03f8-86d7-0b49521088be,2018-01-14 13:43:02.937,2018-01-14 13:43:02.920
265,2018-01-11 17:06:16.000,com.sec.android.app.shealth,UTC-0400,2018-01-11 17:05:52.000,1.0,7c5e6d5e-d569-ea4a-e0b4-21283da0fe48,2018-01-11 17:10:12.789,2018-01-11 17:10:12.776
266,2018-02-14 08:39:22.000,com.sec.android.app.shealth,UTC-0400,2018-02-14 08:39:12.000,1.0,7ce83c68-d84d-17f1-389d-0f662395427e,2018-02-14 08:54:32.247,2018-02-14 08:54:32.245
267,2018-04-10 16:38:09.000,com.sec.android.app.shealth,UTC-0300,2018-04-10 16:36:36.000,2.0,7d2ed5d5-b91b-0d1f-e830-96acc1a91e00,2018-04-10 16:44:19.799,2018-04-10 16:44:19.785
268,2017-12-17 17:48:36.000,com.sec.android.app.shealth,UTC-0400,2017-12-17 17:46:26.000,9.0,7e24a616-4f11-3553-a797-5cb6bb302e0d,2017-12-17 17:50:31.878,2017-12-17 17:47:23.443
269,2018-01-29 09:07:17.000,com.sec.android.app.shealth,UTC-0400,2018-01-29 09:06:39.000,3.0,7f199cab-33a5-07ab-826e-ed94042bb145,2018-01-29 09:09:34.839,2018-01-29 09:06:48.383
270,2018-02-16 20:04:40.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 20:04:17.000,1.0,7f58c827-2fbc-67b4-b7b8-0fc659693e80,2018-02-16 20:17:15.793,2018-02-16 20:17:15.780
271,2018-04-17 08:04:50.000,com.sec.android.app.shealth,UTC-0300,2018-04-17 08:04:34.000,1.0,7f7e2f9e-6aaf-adff-0eda-1a97baaf9904,2018-04-17 08:09:02.649,2018-04-17 08:09:02.632
272,2017-12-25 14:36:36.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:33:16.000,11.0,8065417a-4847-7f48-987d-19507e0d9170,2017-12-25 14:41:42.311,2017-12-25 14:41:42.184
273,2018-04-02 16:31:48.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 16:31:36.000,1.0,8105067d-16e0-4bee-466b-4ff41d570639,2018-04-02 16:33:34.011,2018-04-02 16:33:34.011
274,2017-12-24 11:50:37.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 11:50:15.000,2.0,825c9149-f192-ee16-f8e7-58e55a433999,2017-12-24 12:13:34.065,2017-12-24 12:13:34.010
275,2018-01-24 07:48:45.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 07:46:42.000,4.0,82932849-db3a-abc2-0129-6da31a8099f9,2018-01-24 07:50:52.818,2018-01-24 07:50:52.744
276,2018-01-24 07:50:03.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 07:49:45.000,1.0,8413683b-dca2-7dc5-f10e-266459610dbf,2018-01-24 07:50:52.848,2018-01-24 07:50:52.829
277,2018-03-21 21:01:17.000,com.sec.android.app.shealth,UTC-0300,2018-03-21 21:01:00.000,1.0,850f36b6-5fcb-b0c7-c32b-15cfab1d92f1,2018-03-21 21:58:08.711,2018-03-21 21:58:08.697
278,2018-02-07 08:06:09.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 08:05:19.000,2.0,8541a83b-ceda-51fc-8f99-8939f512a94e,2018-02-07 08:06:36.978,2018-02-07 08:06:36.930
279,2018-04-16 16:28:19.000,com.sec.android.app.shealth,UTC-0300,2018-04-16 16:28:01.000,1.0,87618235-a4ee-b22a-a062-0c53d7f91692,2018-04-16 16:57:01.977,2018-04-16 16:57:01.953
280,2018-03-02 17:18:12.000,com.sec.android.app.shealth,UTC-0400,2018-03-02 17:17:56.000,1.0,879c352c-ac28-f69a-4634-67d09429e688,2018-03-02 17:40:09.023,2018-03-02 17:40:09.022
281,2018-04-16 08:44:59.000,com.sec.android.app.shealth,UTC-0300,2018-04-16 08:44:19.000,2.0,87b95cf4-3a6b-bdce-e986-b3c6b285322f,2018-04-16 08:52:12.726,2018-04-16 08:52:12.687
282,2018-01-20 12:07:01.000,com.sec.android.app.shealth,UTC-0400,2018-01-20 12:06:43.000,1.0,88b7f26d-11d0-49bc-6255-3b8954437ab3,2018-01-20 12:13:51.079,2018-01-20 12:13:51.069
283,2018-04-16 17:13:53.000,com.sec.android.app.shealth,UTC-0300,2018-04-16 17:13:21.000,2.0,89d2b774-c321-c158-aeb5-70fd07e25037,2018-04-16 17:13:54.330,2018-04-16 17:13:49.664
284,2018-04-04 07:46:30.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 07:46:15.000,2.0,8a421512-9205-406f-8477-347520e5e610,2018-04-04 07:55:56.851,2018-04-04 07:55:56.823
285,2018-04-09 08:52:57.000,com.sec.android.app.shealth,UTC-0300,2018-04-09 08:52:36.000,1.0,8ab2b8c0-aada-c5cb-87d5-f4b89ea8f47e,2018-04-09 08:57:20.860,2018-04-09 08:57:20.859
286,2018-05-02 17:53:24.000,com.sec.android.app.shealth,UTC-0300,2018-05-02 17:52:59.000,1.0,8adf6f2f-0f9a-0ca6-9c9c-3c18944deb3d,2018-05-02 18:08:31.935,2018-05-02 18:08:31.917
287,2018-03-07 21:02:41.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 21:01:34.000,2.0,8c16ecba-8471-7873-af7b-fa2b1c46e7a0,2018-03-07 21:08:34.743,2018-03-07 21:08:34.717
288,2018-03-07 17:16:27.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 17:16:12.000,1.0,8c2dcc06-b560-b07e-f4a1-432d73fc91c9,2018-03-07 17:21:34.981,2018-03-07 17:21:34.969
289,2018-01-02 15:34:49.000,com.sec.android.app.shealth,UTC-0400,2018-01-02 15:34:37.000,1.0,8cd6fd68-924d-137b-cf2c-2cbd7047508e,2018-01-02 16:06:36.708,2018-01-02 16:06:36.708
290,2018-04-19 08:00:35.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 08:00:05.000,1.0,8d7a7464-e6e5-03e2-e277-fba5667dca07,2018-04-19 08:02:45.965,2018-04-19 08:02:45.941
291,2018-05-02 17:36:41.000,com.sec.android.app.shealth,UTC-0300,2018-05-02 17:36:27.000,1.0,8d8bf834-5a5f-07a1-c69c-f16069f093b5,2018-05-02 18:08:31.904,2018-05-02 18:08:31.891
292,2018-04-07 08:30:57.000,com.sec.android.app.shealth,UTC-0300,2018-04-07 08:29:36.000,8.0,8d9f3ee9-9f15-4073-c87f-b3401677b1e0,2018-04-07 08:31:02.489,2018-04-07 08:31:02.354
293,2017-12-20 05:09:41.000,com.sec.android.app.shealth,UTC-0400,2017-12-20 05:09:26.000,2.0,8dbb2249-051d-7a21-979d-97c2c04263aa,2017-12-20 05:09:50.822,2017-12-20 05:09:50.802
294,2018-03-28 17:12:33.000,com.sec.android.app.shealth,UTC-0300,2018-03-28 17:12:27.000,1.0,8dce6332-f585-1fc1-4845-f28f525f15fa,2018-03-28 17:23:24.095,2018-03-28 17:23:24.094
295,2018-04-17 08:02:59.000,com.sec.android.app.shealth,UTC-0300,2018-04-17 08:01:38.000,2.0,8eefbdac-9a87-ed7b-a5df-47b6b5aeea77,2018-04-17 08:03:00.188,2018-04-17 08:02:53.599
296,2018-02-07 21:02:53.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 21:00:56.000,3.0,8f2baaa5-d6a7-b051-f16d-2c81ae48bbf6,2018-02-07 21:07:27.681,2018-02-07 21:01:52.106
297,2018-01-03 10:55:26.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 10:55:19.000,1.0,8f457fbd-d79b-7c0c-196f-070cd202a55d,2018-01-03 11:14:53.939,2018-01-03 11:14:53.918
298,2018-01-19 08:56:03.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 08:55:41.000,1.0,8f5f0f57-c89c-b29e-167d-50d027120719,2018-01-19 08:58:18.959,2018-01-19 08:58:18.959
299,2018-02-14 07:47:25.000,com.sec.android.app.shealth,UTC-0400,2018-02-14 07:46:23.000,2.0,90a61ee6-a638-9658-e4c4-c409c3ead986,2018-02-14 07:49:35.993,2018-02-14 07:49:35.965
300,2018-04-07 10:01:16.000,com.sec.android.app.shealth,UTC-0300,2018-04-07 10:01:06.000,1.0,91f136a6-b503-5eb5-6eb8-d71ea6bd9e2e,2018-04-07 10:01:58.515,2018-04-07 10:01:58.515
301,2018-01-18 08:07:31.000,com.sec.android.app.shealth,UTC-0400,2018-01-18 08:06:11.000,2.0,91f8fe7f-ea9f-19df-1fa9-f4f8e4eacd0f,2018-01-18 08:07:35.741,2018-01-18 08:07:35.681
302,2017-12-25 15:42:30.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 15:36:58.000,11.0,921aa11d-7d24-15a1-205f-e244d4b260e2,2017-12-25 15:42:43.849,2017-12-25 15:37:45.804
303,2018-01-19 08:11:13.000,com.sec.android.app.shealth,UTC-0400,2018-01-19 08:10:55.000,1.0,9249783d-aef2-0526-458c-16cd93c037ca,2018-01-19 08:14:50.891,2018-01-19 08:14:50.876
304,2017-12-28 13:22:51.000,com.sec.android.app.shealth,UTC-0700,2017-12-28 13:22:30.000,1.0,925a62ae-205d-cc51-e74c-2cf99986ead3,2017-12-28 13:22:52.457,2017-12-28 13:22:46.507
305,2018-03-25 17:53:23.000,com.sec.android.app.shealth,UTC-0300,2018-03-25 17:53:13.000,1.0,92a94df2-7ab2-4744-55ed-9e563d3a3cfd,2018-03-25 17:55:46.789,2018-03-25 17:55:46.789
306,2017-12-20 14:18:03.000,com.sec.android.app.shealth,UTC-0700,2017-12-20 14:17:44.000,1.0,93854395-3815-e16c-1222-5cd0db00a4e1,2017-12-20 14:18:21.552,2017-12-20 14:18:21.543
307,2018-01-10 14:07:39.000,com.sec.android.app.shealth,UTC-0400,2018-01-10 14:05:14.000,11.0,94c7d284-3bd2-edd9-d9de-289b822a5abb,2018-01-10 14:08:30.821,2018-01-10 14:07:02.089
308,2018-01-24 08:49:53.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 08:49:39.000,1.0,962e30dd-631e-48c9-3b4d-e689233b0ae6,2018-01-24 08:50:41.136,2018-01-24 08:50:41.117
